,price,size_stand,distance_stand,status,floor,hasLift,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_False,exterior_True,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3
112,680.0,-0.1568645816626426,0.1921003888634346,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
113,710.0,0.7688271669635603,0.3634935011122842,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
114,720.0,-0.5355566606460893,-0.7103187144390459,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
115,750.0,-0.7038642513053989,-0.8401015109500333,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
116,695.0,-0.8300949442998812,-0.3194921609367103,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,630.0,-0.2410183769922974,1.1628106675509675,685.8023896188589,675.9743824969121,680.5601837397412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
118,750.0,1.2737499389414892,0.7170703225864092,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
119,730.0,-0.409325967651607,-0.5899222591335798,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
120,600.0,1.2737499389414892,0.6269762286530985,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
121,650.0,-0.6197104559757441,-0.8161552546461837,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122,750.0,-0.914248739629536,-1.1994431719047147,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
123,730.0,-0.409325967651607,-0.0213464883140889,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
124,735.0,-1.2508639209481551,-0.4072951007174922,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
125,610.0,0.5163657809745958,0.2102818056867278,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
126,580.0,-0.2410183769922974,1.652156849612043,699.9968051118205,675.9743824969121,680.5601837397412,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
127,725.0,-0.409325967651607,0.5238742917893016,699.9968051118205,693.7263434514286,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
128,750.0,-0.4934797629812619,-0.8583568359717951,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
129,750.0,0.432211985644941,0.95793714139581,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
130,750.0,-0.4514028653164345,-0.608547125147685,699.9968051118205,704.1712573077162,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
131,730.0,0.0114430089966669,0.3140489163367428,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
132,560.0,-1.4191715116074648,-1.1879874011420706,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
133,700.0,-1.545402204601947,-1.1402427049313086,685.8023896188589,675.9743824969121,680.5601837397412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
134,750.0,0.8529809622932151,-0.126222221941134,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
135,730.0,0.432211985644941,0.1538898502551314,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
136,730.0,-0.3251721723219523,-0.5817923573020259,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
137,740.0,0.1797505996559766,-0.6159379449945522,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
138,720.0,0.221827497320804,-0.6790555464867978,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
139,720.0,0.1376737019911492,0.2241026388003694,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
140,740.0,-0.2410183769922974,-0.7437252201468855,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
141,720.0,-0.3251721723219523,-0.295915445625204,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
142,730.0,-0.6197104559757441,-0.9100925748998652,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
143,600.0,0.8529809622932151,-0.7003411076457752,685.8023896188589,675.9743824969121,680.5601837397412,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
144,600.0,0.8529809622932151,-0.7064015799202062,685.8023896188589,675.9743824969121,680.5601837397412,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
145,725.0,0.4742888833097685,0.4773860349525071,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
146,675.0,0.6846733716339055,1.979717985225196,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
147,750.0,-0.2410183769922974,-0.0639176106320438,699.9968051118205,701.603661594757,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
148,750.0,0.8109040646283877,1.330212737082509,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
149,700.0,-0.2410183769922974,-0.9862919275210658,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
150,750.0,-0.2410183769922974,-0.619115997528705,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
151,730.0,-0.4934797629812619,-0.717044360499695,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
152,650.0,0.0535199066614944,0.8799639920113616,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
153,730.0,0.1376737019911492,-0.6508226146717653,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
154,720.0,-0.409325967651607,-0.7137923997670734,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
155,720.0,-0.3672490699867796,-0.7188181572629432,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
156,750.0,-0.5355566606460893,-0.8987846205341585,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
157,730.0,-0.409325967651607,-0.686446366333665,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
158,730.0,-0.8300949442998812,-0.9236916834181008,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
159,670.0,0.3059812926504588,0.6209157563786675,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
160,740.0,-0.3251721723219523,-0.8748383642303089,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
161,720.0,0.3901350879801136,0.9153660190778552,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
162,750.0,-0.0306338886681604,-0.6133511580481488,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
163,740.0,-0.6197104559757441,-0.6636087330068454,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
164,740.0,0.0114430089966669,-0.7412123413989506,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
165,730.0,-0.6197104559757441,-1.1710624236927447,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,620.0,0.642596473969078,0.3211441033897353,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
167,695.0,0.3059812926504588,-0.0434450396562218,699.9968051118205,675.9743824969121,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
168,650.0,1.4841344272656265,0.9744925778527924,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
169,675.0,0.3480581903152862,1.017137608369216,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
170,695.0,0.221827497320804,-0.6071428693767803,699.9968051118205,675.9743824969121,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
171,750.0,2.1573647899028647,0.2870724238956777,699.9968051118205,701.2436189227584,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
172,675.0,-1.040479432624018,-1.15908929554082,685.8023896188589,675.9743824969121,680.5601837397412,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
173,730.0,0.0114430089966669,0.2998585422307579,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
174,690.0,1.0633654506173522,0.3034061357572541,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
175,750.0,-0.6197104559757441,-0.8580612031779205,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
176,600.0,-1.1667101256185004,-0.7667106698706423,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177,723.0,-1.4612484092722922,0.0056300041269761,690.3456647384024,675.9743824969121,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178,725.0,-0.409325967651607,-0.4579222166685323,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
179,750.0,0.3059812926504588,-0.3726321556356852,685.8023896188589,675.9743824969121,680.5601837397412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
180,600.0,-0.6197104559757441,1.7962778366259524,685.8023896188589,675.9743824969121,680.5601837397412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
181,750.0,0.432211985644941,-0.1520161832067004,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
182,720.0,-0.2410183769922974,-0.9905786030322488,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
183,550.0,0.642596473969078,2.701209818676368,699.9968051118205,675.9743824969121,693.4551329954023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
184,720.0,-0.4514028653164345,-0.6125381678649934,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
185,740.0,0.221827497320804,-0.6101731055139958,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
186,720.0,-0.1568645816626426,-0.7396602692311085,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
187,650.0,-1.2087870232833278,-1.1449728296333035,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
188,650.0,1.5262113249304536,2.0143070221085337,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
189,690.0,0.1797505996559766,1.0299237267042962,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
190,750.0,-1.4612484092722922,-0.9993736786500206,699.9968051118205,701.5941927498836,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
191,725.0,-0.6197104559757441,-0.4575526756761889,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
192,620.0,1.0633654506173522,0.2267633339452416,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
193,590.0,-0.3251721723219523,2.0566564198310826,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
194,750.0,0.8529809622932151,0.3044408505358155,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
195,720.0,-0.9984025349591908,-0.7925785393346774,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
196,700.0,0.93713475762287,1.904183806390213,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
197,692.0,0.9792116552876974,0.2657129545382316,690.3456647384024,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
198,670.0,0.8109040646283877,0.2657129545382316,690.3456647384024,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
199,609.0,-0.1568645816626426,0.9968128537903314,690.3456647384024,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
200,718.0,1.1054423482821796,0.2657129545382316,690.3456647384024,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
201,694.0,0.8950578599580425,0.2657129545382316,690.3456647384024,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
202,658.0,0.7688271669635603,0.2657129545382316,690.3456647384024,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
203,750.0,-0.9984025349591908,-0.966632346728399,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
204,723.0,1.1895961436118343,0.2657129545382316,690.3456647384024,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
205,728.0,1.3158268366063166,0.2657129545382316,690.3456647384024,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
206,650.0,-1.33501771627781,-0.870551688719126,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
207,750.0,0.0114430089966669,0.958158865991216,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
208,735.0,0.0114430089966669,0.3094666080316852,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
209,699.0,0.7688271669635603,0.8118945412217149,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
210,725.0,0.3059812926504588,0.0363758146899435,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
211,740.0,0.7267502692987329,0.8637041883482537,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
212,720.0,0.5584426786394233,1.334942861784504,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
213,750.0,0.8109040646283877,-0.3673846735444095,699.9968051118205,693.7263434514286,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
214,710.0,0.2639043949856314,0.2874419648880211,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
215,725.0,0.0955968043263218,-0.6615393034497227,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
216,750.0,-0.5776335583109167,-0.8143814578829356,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
217,750.0,0.0535199066614944,-1.0005562098255194,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
218,720.0,2.115287892238037,0.3487118614185499,699.9968051118205,675.9743824969121,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
219,720.0,-0.4934797629812619,-0.9717320124227374,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
220,700.0,-0.1147876839978152,-0.612612076063462,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
221,750.0,0.642596473969078,0.5526245809936149,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
222,610.0,-1.4191715116074648,-0.8392885207668779,699.9968051118205,701.603661594757,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
223,740.0,-0.3251721723219523,0.0610611529784798,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
224,715.0,0.0955968043263218,0.7286739097459907,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
225,550.0,-0.1147876839978152,1.982378680370068,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
