,price,size_stand,distance_stand,status,floor,hasLift,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_False,exterior_True,rooms_0,rooms_1,rooms_2,rooms_3,rooms_4,bathrooms_1,bathrooms_2,bathrooms_3
226,710.0,-0.9984025349591908,-1.1369907441986873,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
227,730.0,-0.3672490699867796,-0.6360409749780309,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
228,750.0,-1.545402204601947,-1.1331475178783164,699.9968051118205,701.631035140754,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
229,690.0,-1.124633227953673,-0.8474923307969005,699.9968051118205,701.603661594757,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
230,740.0,0.5584426786394233,0.3798272129738606,699.9968051118205,711.6891227103873,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
231,750.0,0.2639043949856314,-0.8182985924017752,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
232,720.0,-0.6617873536405715,-0.6299065945051312,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
233,740.0,-0.7880180466350537,-0.8803814791154593,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
234,740.0,-0.1147876839978152,-0.9650063663620884,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
235,740.0,0.0955968043263218,0.7532114316375896,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
236,700.0,0.6005195763042507,-0.4987934504217077,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
237,730.0,-1.040479432624018,-1.1780097943488,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
238,700.0,-1.33501771627781,-0.5172705000388756,699.9968051118205,701.603661594757,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
239,750.0,2.07321099457321,0.5732449683663743,699.9968051118205,701.603661594757,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
240,749.0,-0.914248739629536,-0.7533332859478128,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
241,700.0,-1.2508639209481551,-1.055987358677023,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
242,667.0,0.432211985644941,0.331565159373818,699.9968051118205,701.631035140754,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
243,725.0,-0.6197104559757441,-0.4656825775077428,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
244,550.0,0.432211985644941,2.283480680931436,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
245,695.0,-0.19894147932747,0.2266155175483043,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
246,750.0,1.9049034039139003,0.8951151726974392,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
247,699.0,-0.3251721723219523,-0.7100230816451713,699.9968051118205,701.603661594757,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
248,750.0,-1.1667101256185004,-0.8641955836508202,699.9968051118205,704.1712573077162,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
249,730.0,0.8529809622932151,1.4098118668332684,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
250,710.0,-1.2508639209481551,-1.148742147755206,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
251,650.0,-0.0727107863329878,-0.7963478574565797,699.9968051118205,711.6891227103873,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
252,600.0,0.0114430089966669,0.5230613016061462,689.186278406217,675.9743824969121,680.5601837397412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
253,740.0,-0.7880180466350537,-0.616455302383833,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
254,750.0,-1.040479432624018,-1.14016879673284,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
255,750.0,0.6005195763042507,0.9272652390313112,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
256,710.0,0.3901350879801136,0.8677691392640307,699.9968051118205,701.5941927498836,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
257,560.0,-0.5776335583109167,-0.9543635857825996,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
258,600.0,-0.7459411489702263,0.1630544668652467,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
259,720.0,-0.6617873536405715,-0.968923500880928,699.9968051118205,700.2680030768264,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
260,750.0,0.0114430089966669,-1.042683882952662,699.9968051118205,675.9743824969121,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
261,750.0,-0.7459411489702263,-1.0300455810145193,699.9968051118205,711.6891227103873,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
262,750.0,1.2737499389414892,-0.6999715666534319,699.9968051118205,711.6891227103873,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
263,650.0,-0.6197104559757441,-0.9528115136147576,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
264,650.0,-0.0306338886681604,0.291063466612986,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
265,670.0,0.642596473969078,0.7654801925833892,699.9968051118205,701.603661594757,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
266,650.0,-0.6197104559757441,-0.3189748035474296,690.3456647384024,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
267,750.0,-1.1667101256185004,-0.8395841535607526,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
268,725.0,-0.409325967651607,-0.8229548089053015,685.8023896188589,675.9743824969121,680.5601837397412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
269,620.0,-1.6716328975964292,-1.094271805483795,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
270,680.0,-1.040479432624018,-0.9896917046506246,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
271,750.0,1.147519245947007,-0.3089232885556903,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
272,670.0,-0.2830952746571248,-0.3189748035474296,690.3456647384024,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
273,600.0,0.642596473969078,0.8911241299801309,685.8023896188589,675.9743824969121,680.5601837397412,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
274,750.0,0.432211985644941,-0.3019020097011665,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
275,700.0,-0.9984025349591908,-0.5302044347708932,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
276,695.0,-0.0727107863329878,-0.8159335300507776,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
277,710.0,0.2639043949856314,0.614485743111893,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
278,620.0,0.8529809622932151,2.4080159953511475,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
279,700.0,0.8529809622932151,1.78918264957296,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
280,715.0,1.231673041276662,1.6715947058093032,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
281,750.0,-0.409325967651607,-0.4061864777404621,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
282,750.0,-0.6197104559757441,-0.6114295448879633,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
283,550.0,-1.4612484092722922,-0.8905069023056673,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
284,730.0,0.0114430089966669,0.8206896168394868,699.9968051118205,675.9743824969121,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
285,750.0,-0.5776335583109167,-0.9467510413403264,699.9968051118205,711.6891227103873,704.7764683062795,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
286,700.0,-0.6197104559757441,-0.2078168730505475,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
287,680.0,1.0633654506173522,-0.2509792609562517,689.186278406217,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
288,600.0,-1.33501771627781,-0.9076536043503992,699.9968051118205,711.6891227103873,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
289,750.0,0.8529809622932151,1.0566045863514868,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
290,700.0,0.0955968043263218,-0.2704171171535123,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
291,690.0,0.7267502692987329,-0.6959066157376549,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
292,700.0,-0.409325967651607,-0.6544441163967302,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
293,750.0,1.147519245947007,-0.216242407675976,699.9968051118205,701.5941927498836,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
294,735.0,-0.3672490699867796,-0.1977653580588081,699.9968051118205,711.6891227103873,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
295,700.0,0.8529809622932151,0.0796860189925851,699.9968051118205,701.5941927498836,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
296,725.0,0.642596473969078,-0.0333935246644824,699.9968051118205,675.9743824969121,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
297,733.0,0.3648889493812174,0.8752338673093665,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
298,750.0,-0.9984025349591908,-0.9210309882732288,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
299,675.0,0.3901350879801136,-0.8161552546461837,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
300,650.0,1.0633654506173522,1.9487504500668216,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
301,730.0,-0.3251721723219523,-0.7996737263876699,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
302,700.0,1.568288222595281,0.584331198136675,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
303,690.0,-0.914248739629536,-0.8056602904636323,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
304,700.0,0.432211985644941,1.956141269913689,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
305,600.0,1.231673041276662,2.0528131935107115,699.9968051118205,705.4866033866903,693.4551329954023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
306,700.0,-1.4612484092722922,-1.1831094600431382,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
307,690.0,0.0114430089966669,0.9095272713988302,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
308,750.0,2.283595482897347,0.8425664435862137,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
309,700.0,-0.3672490699867796,-0.608103675956873,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310,670.0,0.0535199066614944,1.3626584362102558,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
311,750.0,0.8529809622932151,0.6198071334016374,699.9968051118205,711.6891227103873,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
312,740.0,-1.124633227953673,-0.619115997528705,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
313,750.0,2.115287892238037,0.8334757351745671,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
314,750.0,0.0955968043263218,-0.812681569318156,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
315,750.0,0.432211985644941,-0.031471911504297,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
316,650.0,-1.33501771627781,-0.8351496616526323,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
317,625.0,-0.3672490699867796,0.614264018516487,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
318,700.0,-1.040479432624018,-1.0667040474549805,699.9968051118205,678.7599566067489,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
319,750.0,1.4841344272656265,1.0391622515128802,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
320,600.0,-1.4612484092722922,-0.952441972622414,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
321,750.0,1.231673041276662,-0.2823902453054371,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
322,700.0,-0.19894147932747,1.1311779586063764,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
323,750.0,1.2737499389414892,0.8896459660107575,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
324,750.0,-0.4934797629812619,-0.7292392132470258,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
325,625.0,-0.1147876839978152,1.99169111337712,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
326,750.0,-0.5776335583109167,-0.042262508480723,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
327,695.0,-0.0306338886681604,-0.5989390593467577,699.9968051118205,711.6891227103873,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
328,720.0,-0.0727107863329878,-0.2400408475828883,699.9968051118205,678.7599566067489,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
329,745.0,0.5584426786394233,0.8943760907127525,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
330,720.0,0.4153812265790098,0.8813682477822663,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
331,750.0,-0.19894147932747,-0.6826770482117627,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
332,720.0,-0.4934797629812619,-0.8049212084789455,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
333,725.0,-0.6617873536405715,-1.1499246789307047,699.9968051118205,701.631035140754,704.7764683062795,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
334,750.0,0.8529809622932151,-0.642101447252462,699.9968051118205,701.5941927498836,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
335,550.0,1.1054423482821796,2.272616175756541,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
336,640.0,0.3901350879801136,0.9321431801302436,699.9968051118205,705.4866033866903,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
337,700.0,-0.2410183769922974,-0.3727060638341539,699.9968051118205,708.1551527535004,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
338,700.0,-0.0306338886681604,-0.6777251989143617,699.9968051118205,701.2436189227584,704.7764683062795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
339,700.0,0.642596473969078,1.0095989721254115,699.9968051118205,708.1551527535004,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
340,695.0,0.0955968043263218,-0.1135839200029911,699.9968051118205,701.603661594757,693.4551329954023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
